,True Rating,Predicted Rating,True Genre,Predicted Genre
23225,4.75,4.6240000000000006,Non-Fiction,Non-Fiction
23233,4.87,4.497999999999999,Non-Fiction,Non-Fiction
23239,4.5,4.784000000000001,Non-Fiction,Non-Fiction
23250,3.78,4.329999999999999,Non-Fiction,Non-Fiction
23256,4.27,4.785,Non-Fiction,Non-Fiction
23260,0.0,0.0,Non-Fiction,Non-Fiction
23261,3.58,4.664,Non-Fiction,Non-Fiction
23266,4.78,4.443,Non-Fiction,Non-Fiction
23268,3.0,4.0,Non-Fiction,Non-Fiction
23270,4.4,4.566999999999999,Non-Fiction,Non-Fiction
23273,4.83,4.311,Non-Fiction,Non-Fiction
23283,4.85,4.558999999999999,Non-Fiction,Non-Fiction
23289,4.22,4.406999999999999,Non-Fiction,Non-Fiction
23297,4.08,4.424,Non-Fiction,Non-Fiction
23302,4.57,4.333,Non-Fiction,Non-Fiction
23303,4.07,4.549,Non-Fiction,Non-Fiction
23314,4.12,4.095000000000001,Fiction,Fiction
23315,3.85,4.5040000000000004,Non-Fiction,Non-Fiction
23318,5.0,3.9,Fiction,Fiction
23319,4.55,4.276999999999999,Non-Fiction,Non-Fiction
23324,0.0,0.0,Fiction,Fiction
23335,3.66,4.267,Non-Fiction,Non-Fiction
23340,4.4,4.296,Non-Fiction,Non-Fiction
23349,4.0,4.086,Non-Fiction,Non-Fiction
23361,4.71,4.313,Non-Fiction,Non-Fiction
23363,4.29,4.374,Non-Fiction,Non-Fiction
23367,4.37,4.493,Fiction,Non-Fiction
23369,3.94,4.166,Non-Fiction,Non-Fiction
23370,3.21,4.494,Non-Fiction,Non-Fiction
23380,4.4,4.266,Fiction,Fiction
23381,4.27,4.25,Non-Fiction,Fiction
23382,4.51,4.281000000000001,Non-Fiction,Non-Fiction
23399,4.62,4.458,Non-Fiction,Non-Fiction
23407,4.36,4.152,Non-Fiction,Non-Fiction
23414,0.0,0.0,Non-Fiction,Non-Fiction
23418,4.78,4.559,Non-Fiction,Non-Fiction
23424,4.31,4.305000000000001,Non-Fiction,Non-Fiction
23426,4.84,4.2509999999999994,Non-Fiction,Non-Fiction
23437,4.75,4.34,Non-Fiction,Non-Fiction
23445,4.66,4.529,Fiction,Fiction
23458,4.59,4.244,Fiction,Fiction
23462,4.72,4.197,Non-Fiction,Non-Fiction
23465,0.0,0.0,Fiction,Fiction
23471,4.72,4.556000000000001,Fiction,Fiction
23479,4.23,4.101,Fiction,Non-Fiction
23482,4.54,4.824,Non-Fiction,Non-Fiction
23495,4.43,4.463,Non-Fiction,Non-Fiction
23510,3.63,4.581,Non-Fiction,Non-Fiction
23514,4.12,4.3309999999999995,Non-Fiction,Non-Fiction
23515,4.74,3.8840000000000003,Non-Fiction,Fiction
23524,4.52,4.449000000000001,Non-Fiction,Non-Fiction
23525,4.2,4.25,Non-Fiction,Non-Fiction
23544,4.5,4.641,Non-Fiction,Non-Fiction
23548,4.72,4.442,Non-Fiction,Non-Fiction
23549,5.0,4.1770000000000005,Fiction,Fiction
23566,4.38,3.920000000000001,Non-Fiction,Fiction
23575,4.46,4.784,Non-Fiction,Non-Fiction
23583,3.86,4.161,Fiction,Fiction
23588,4.43,4.494999999999999,Non-Fiction,Non-Fiction
23600,5.0,4.4159999999999995,Non-Fiction,Non-Fiction
23607,4.23,4.835999999999999,Non-Fiction,Non-Fiction
23614,3.08,4.537,Non-Fiction,Non-Fiction
23626,4.44,4.154999999999999,Fiction,Fiction
23633,3.2,3.5400000000000005,Non-Fiction,Non-Fiction
23638,3.0,4.102,Non-Fiction,Non-Fiction
23640,4.5,4.308,Non-Fiction,Non-Fiction
23643,4.63,4.207000000000001,Non-Fiction,Fiction
23645,3.52,4.253,Non-Fiction,Non-Fiction
23656,4.66,4.529999999999999,Non-Fiction,Non-Fiction
23662,3.6,4.347999999999999,Fiction,Non-Fiction
23673,4.31,4.6,Non-Fiction,Non-Fiction
23683,4.0,4.675,Non-Fiction,Non-Fiction
23697,4.64,4.626,Non-Fiction,Non-Fiction
23704,3.5,4.384,Non-Fiction,Non-Fiction
23713,3.94,4.529999999999999,Non-Fiction,Non-Fiction
23717,4.68,4.2,Non-Fiction,Fiction
23720,4.35,4.489,Non-Fiction,Non-Fiction
23722,4.62,4.247,Non-Fiction,Non-Fiction
23726,4.39,4.356999999999999,Non-Fiction,Non-Fiction
23733,3.75,4.545,Non-Fiction,Non-Fiction
23740,4.53,4.356,Non-Fiction,Non-Fiction
23741,4.06,4.194,Non-Fiction,Non-Fiction
23751,4.44,4.497000000000001,Non-Fiction,Non-Fiction
23753,4.12,4.727,Non-Fiction,Non-Fiction
23756,4.58,4.068,Fiction,Fiction
23757,3.0,4.816,Fiction,Non-Fiction
23760,4.8,4.648,Fiction,Fiction
23761,4.01,3.748,Non-Fiction,Non-Fiction
23764,4.33,4.3309999999999995,Non-Fiction,Non-Fiction
23769,4.5,4.475,Non-Fiction,Non-Fiction
23776,2.55,4.166,Fiction,Fiction
23780,4.5,4.324,Fiction,Fiction
23793,5.0,4.5329999999999995,Fiction,Fiction
23795,4.44,4.768000000000001,Non-Fiction,Non-Fiction
23800,4.84,4.516,Non-Fiction,Non-Fiction
23806,4.48,4.234,Non-Fiction,Non-Fiction
23810,2.06,4.595,Non-Fiction,Non-Fiction
23814,0.0,0.0,Non-Fiction,Fiction
23853,3.75,4.354,Fiction,Fiction
23859,4.49,4.521,Non-Fiction,Non-Fiction
23863,4.94,4.377000000000001,Non-Fiction,Non-Fiction
23865,4.22,4.14,Non-Fiction,Non-Fiction
23868,4.57,4.476000000000001,Non-Fiction,Non-Fiction
23877,4.33,4.353,Non-Fiction,Non-Fiction
23886,4.15,3.931,Fiction,Fiction
23891,3.88,4.589,Non-Fiction,Non-Fiction
23893,4.18,4.021,Non-Fiction,Non-Fiction
23894,3.33,4.4350000000000005,Non-Fiction,Non-Fiction
23897,4.0,4.4,Non-Fiction,Non-Fiction
23917,4.24,4.436999999999999,Non-Fiction,Non-Fiction
23919,4.36,4.614000000000001,Non-Fiction,Fiction
23929,5.0,4.6049999999999995,Non-Fiction,Non-Fiction
23933,4.73,4.417,Non-Fiction,Non-Fiction
23937,4.25,4.287,Fiction,Fiction
23941,4.05,4.598000000000001,Non-Fiction,Non-Fiction
23942,5.0,4.85,Non-Fiction,Non-Fiction
23943,4.85,4.311,Non-Fiction,Non-Fiction
23953,4.33,4.632,Non-Fiction,Non-Fiction
23966,0.0,0.0,Non-Fiction,Non-Fiction
23969,4.36,4.409999999999999,Non-Fiction,Non-Fiction
23972,3.0,4.75,Fiction,Fiction
23985,5.0,4.6,Non-Fiction,Non-Fiction
23991,4.0,4.55,Non-Fiction,Non-Fiction
23992,5.0,4.2139999999999995,Non-Fiction,Non-Fiction
23996,4.4,4.215999999999999,Non-Fiction,Non-Fiction
24000,3.05,4.683,Non-Fiction,Non-Fiction
24003,4.78,4.333,Non-Fiction,Non-Fiction
24013,4.48,4.464,Non-Fiction,Fiction
24032,3.87,4.287,Non-Fiction,Non-Fiction
24046,5.0,3.839,Non-Fiction,Non-Fiction
24057,4.0,4.111,Fiction,Fiction
24066,3.03,4.2010000000000005,Non-Fiction,Non-Fiction
24068,5.0,5.0,Non-Fiction,Non-Fiction
24069,4.44,4.336999999999999,Non-Fiction,Non-Fiction
24072,4.34,4.16,Non-Fiction,Non-Fiction
24075,4.9,4.563999999999999,Non-Fiction,Non-Fiction
24078,2.0,4.516,Non-Fiction,Non-Fiction
24079,4.0,4.574000000000001,Non-Fiction,Non-Fiction
24081,4.33,4.574000000000001,Non-Fiction,Non-Fiction
24082,0.0,0.0,Non-Fiction,Non-Fiction
24084,4.69,4.313000000000001,Non-Fiction,Non-Fiction
24093,4.45,4.145999999999999,Non-Fiction,Non-Fiction
24099,5.0,5.0,Non-Fiction,Non-Fiction
24103,4.72,4.521,Fiction,Non-Fiction
24108,4.17,4.425999999999999,Non-Fiction,Non-Fiction
24111,4.75,4.654999999999999,Non-Fiction,Non-Fiction
24115,0.0,0.0,Non-Fiction,Non-Fiction
24121,4.52,4.199999999999999,Non-Fiction,Non-Fiction
24132,3.77,4.6049999999999995,Non-Fiction,Non-Fiction
24146,4.88,4.441,Fiction,Non-Fiction
24148,4.75,4.58,Non-Fiction,Non-Fiction
24161,3.93,4.49,Non-Fiction,Non-Fiction
24164,4.46,3.9200000000000004,Non-Fiction,Non-Fiction
24169,4.59,4.519,Fiction,Non-Fiction
24177,3.63,4.242,Non-Fiction,Non-Fiction
24181,4.86,4.455,Non-Fiction,Non-Fiction
24183,3.76,4.546000000000001,Non-Fiction,Non-Fiction
24184,4.48,4.323,Non-Fiction,Non-Fiction
24186,4.74,4.1850000000000005,Non-Fiction,Non-Fiction
24187,4.66,4.409999999999999,Non-Fiction,Fiction
24188,3.85,4.191000000000001,Non-Fiction,Non-Fiction
24198,5.0,4.7,Non-Fiction,Non-Fiction
24217,4.55,4.325,Non-Fiction,Fiction
24219,4.65,4.082,Non-Fiction,Non-Fiction
24221,0.0,0.0,Non-Fiction,Non-Fiction
24232,4.67,4.461,Non-Fiction,Non-Fiction
24236,4.35,4.337999999999999,Non-Fiction,Non-Fiction
24246,4.38,4.412999999999999,Non-Fiction,Non-Fiction
24260,4.4,4.261,Non-Fiction,Fiction
24266,3.97,4.388999999999999,Fiction,Fiction
24270,4.98,4.250000000000001,Non-Fiction,Non-Fiction
24271,4.51,4.121999999999999,Non-Fiction,Non-Fiction
24279,4.1,4.156000000000001,Non-Fiction,Non-Fiction
24280,4.24,4.095999999999999,Fiction,Non-Fiction
24282,4.64,4.5200000000000005,Non-Fiction,Non-Fiction
24290,4.37,4.215,Fiction,Non-Fiction
24298,4.6,4.380000000000001,Non-Fiction,Non-Fiction
24306,4.0,4.6659999999999995,Non-Fiction,Non-Fiction
24318,4.12,4.583,Fiction,Non-Fiction
24329,5.0,4.9,Fiction,Fiction
24348,4.36,4.304,Non-Fiction,Non-Fiction
24382,4.0,3.878,Non-Fiction,Fiction
24397,4.16,4.199,Non-Fiction,Non-Fiction
24399,4.42,4.002,Fiction,Fiction
24404,4.54,4.348999999999999,Non-Fiction,Non-Fiction
24408,4.31,4.310999999999999,Non-Fiction,Non-Fiction
24412,4.76,4.343999999999999,Non-Fiction,Non-Fiction
24416,4.26,4.415000000000001,Non-Fiction,Non-Fiction
24440,4.9,4.233999999999999,Fiction,Fiction
24442,4.53,4.131,Non-Fiction,Non-Fiction
24449,4.0,4.5,Non-Fiction,Non-Fiction
24455,4.79,4.106,Non-Fiction,Non-Fiction
24466,4.5,4.058999999999999,Non-Fiction,Non-Fiction
24468,3.75,4.7,Non-Fiction,Non-Fiction
24480,4.5,4.311999999999999,Fiction,Fiction
24488,4.4,4.685,Non-Fiction,Non-Fiction
24499,4.44,4.433999999999999,Non-Fiction,Non-Fiction
24505,5.0,4.75,Non-Fiction,Non-Fiction
24510,4.21,4.3629999999999995,Non-Fiction,Non-Fiction
24513,0.0,0.0,Non-Fiction,Non-Fiction
24524,5.0,4.593999999999999,Non-Fiction,Non-Fiction
24531,4.7,4.601999999999999,Non-Fiction,Non-Fiction
24542,4.67,4.594,Non-Fiction,Non-Fiction
24549,4.52,4.341000000000001,Non-Fiction,Non-Fiction
24551,5.0,4.156999999999999,Non-Fiction,Fiction
24561,0.0,0.0,Non-Fiction,Non-Fiction
24565,4.9,4.708,Non-Fiction,Non-Fiction
24570,4.54,4.634,Non-Fiction,Fiction
24576,4.54,4.240999999999999,Non-Fiction,Non-Fiction
24579,3.88,4.697,Non-Fiction,Non-Fiction
24581,4.1,4.484,Non-Fiction,Non-Fiction
24583,4.52,4.27,Fiction,Non-Fiction
24593,4.38,4.379,Non-Fiction,Non-Fiction
24598,4.03,4.464999999999999,Non-Fiction,Non-Fiction
24611,4.33,4.44,Non-Fiction,Non-Fiction
24621,4.34,4.133,Non-Fiction,Non-Fiction
24624,4.15,4.057,Fiction,Fiction
24628,4.55,4.536,Non-Fiction,Non-Fiction
24634,4.09,4.515000000000001,Non-Fiction,Non-Fiction
24640,4.69,4.412000000000001,Non-Fiction,Non-Fiction
24641,4.0,4.476999999999999,Non-Fiction,Fiction
24642,4.63,4.42,Non-Fiction,Non-Fiction
24663,4.05,4.589,Non-Fiction,Non-Fiction
24668,5.0,4.4,Non-Fiction,Fiction
24671,3.75,3.9530000000000003,Non-Fiction,Fiction
24680,3.97,4.2540000000000004,Fiction,Fiction
24686,4.68,4.38,Non-Fiction,Non-Fiction
24691,4.0,4.75,Non-Fiction,Non-Fiction
24693,4.54,4.513,Non-Fiction,Non-Fiction
24699,5.0,4.421,Non-Fiction,Non-Fiction
24701,4.0,4.503,Non-Fiction,Non-Fiction
24703,4.66,4.261,Non-Fiction,Non-Fiction
24704,4.59,4.072000000000001,Fiction,Fiction
24709,4.29,4.266,Non-Fiction,Non-Fiction
24711,4.18,4.128,Non-Fiction,Non-Fiction
24712,4.65,4.377999999999999,Non-Fiction,Non-Fiction
24713,5.0,4.4,Non-Fiction,Non-Fiction
24724,3.66,4.441,Non-Fiction,Non-Fiction
24727,5.0,4.133,Non-Fiction,Non-Fiction
24729,4.53,4.419,Fiction,Fiction
24731,4.72,4.4670000000000005,Non-Fiction,Non-Fiction
24743,5.0,4.195,Non-Fiction,Non-Fiction
24744,4.37,4.321,Non-Fiction,Non-Fiction
24755,3.25,4.496,Non-Fiction,Non-Fiction
24760,4.5,3.91,Non-Fiction,Non-Fiction
24776,4.67,4.442,Non-Fiction,Non-Fiction
24778,3.53,4.189,Non-Fiction,Non-Fiction
24781,4.47,4.689000000000001,Non-Fiction,Non-Fiction
24783,4.77,4.4479999999999995,Non-Fiction,Non-Fiction
24807,3.65,3.725,Non-Fiction,Non-Fiction
24826,4.14,4.373,Non-Fiction,Non-Fiction
24828,4.17,3.747,Non-Fiction,Non-Fiction
24830,0.0,0.0,Non-Fiction,Non-Fiction
24832,3.3,4.795,Non-Fiction,Non-Fiction
24840,4.65,4.133,Non-Fiction,Non-Fiction
24844,0.0,0.0,Non-Fiction,Non-Fiction
24864,4.41,4.520999999999999,Non-Fiction,Non-Fiction
24868,4.42,4.352,Non-Fiction,Non-Fiction
24870,4.17,4.328999999999999,Non-Fiction,Non-Fiction
24881,3.0,4.438000000000001,Non-Fiction,Non-Fiction
24890,4.66,4.518,Fiction,Fiction
24895,4.63,4.264,Fiction,Fiction
24899,3.0,4.8,Non-Fiction,Non-Fiction
24901,4.25,4.313,Non-Fiction,Non-Fiction
24909,5.0,4.4,Non-Fiction,Non-Fiction
24911,4.88,4.111,Non-Fiction,Non-Fiction
24914,4.52,4.549,Non-Fiction,Fiction
24925,2.75,4.296,Non-Fiction,Non-Fiction
24932,4.0,5.0,Non-Fiction,Non-Fiction
24933,4.56,4.447000000000001,Non-Fiction,Non-Fiction
24935,4.45,4.693,Non-Fiction,Non-Fiction
24950,4.63,4.658,Non-Fiction,Non-Fiction
24954,4.43,4.5680000000000005,Non-Fiction,Non-Fiction
24965,4.6,4.484,Non-Fiction,Non-Fiction
24968,0.0,0.0,Non-Fiction,Non-Fiction
24977,4.58,4.037999999999999,Fiction,Non-Fiction
24978,4.46,4.523000000000001,Non-Fiction,Non-Fiction
24983,0.0,0.0,Non-Fiction,Non-Fiction
24984,5.0,4.0,Fiction,Fiction
24992,4.65,4.556000000000002,Non-Fiction,Non-Fiction
24993,4.45,4.547,Non-Fiction,Non-Fiction
24996,0.0,0.0,Non-Fiction,Non-Fiction
25004,4.68,4.491,Non-Fiction,Non-Fiction
25008,4.5,4.348,Fiction,Non-Fiction
25020,5.0,4.05,Non-Fiction,Non-Fiction
25022,5.0,5.0,Non-Fiction,Non-Fiction
25025,4.09,4.531,Non-Fiction,Non-Fiction
25032,4.83,4.048,Non-Fiction,Non-Fiction
25035,4.33,4.115,Non-Fiction,Non-Fiction
25037,3.56,4.396999999999999,Non-Fiction,Fiction
25053,4.33,4.151,Fiction,Fiction
25056,4.57,4.466,Fiction,Non-Fiction
25062,4.0,3.9,Fiction,Fiction
25063,4.91,4.423,Non-Fiction,Non-Fiction
25089,3.95,4.2829999999999995,Non-Fiction,Non-Fiction
25096,4.0,3.7379999999999995,Non-Fiction,Non-Fiction
25099,4.54,4.026,Non-Fiction,Non-Fiction
25104,4.06,4.42,Non-Fiction,Non-Fiction
25107,0.0,0.0,Non-Fiction,Non-Fiction
25115,0.0,0.0,Non-Fiction,Non-Fiction
25118,4.2,4.186,Fiction,Fiction
25152,4.31,4.274,Non-Fiction,Non-Fiction
25157,3.91,4.11,Fiction,Fiction
25164,4.17,4.462999999999999,Non-Fiction,Non-Fiction
25169,2.14,4.253000000000001,Non-Fiction,Non-Fiction
25184,4.47,4.268,Non-Fiction,Non-Fiction
25196,4.87,4.2379999999999995,Non-Fiction,Non-Fiction
25202,3.0,4.25,Non-Fiction,Non-Fiction
25206,4.6,4.214,Non-Fiction,Non-Fiction
25215,4.75,4.118,Fiction,Non-Fiction
25217,4.02,4.3469999999999995,Non-Fiction,Non-Fiction
25220,4.37,3.6399999999999997,Non-Fiction,Fiction
25232,4.38,4.323,Non-Fiction,Non-Fiction
25236,0.0,0.0,Non-Fiction,Non-Fiction
25240,3.94,4.174,Non-Fiction,Non-Fiction
25249,3.31,3.8340000000000005,Fiction,Fiction
25257,4.07,3.782,Non-Fiction,Non-Fiction
25258,4.48,4.228999999999999,Non-Fiction,Non-Fiction
25263,4.28,4.148000000000001,Non-Fiction,Non-Fiction
25266,4.56,4.2700000000000005,Non-Fiction,Non-Fiction
25271,5.0,4.099,Non-Fiction,Non-Fiction
25272,4.0,4.9,Non-Fiction,Non-Fiction
25275,4.16,4.377999999999999,Non-Fiction,Non-Fiction
25276,4.06,4.043,Fiction,Non-Fiction
25279,4.69,4.069,Non-Fiction,Non-Fiction
25300,3.83,4.523999999999999,Non-Fiction,Non-Fiction
25309,4.2,4.151999999999999,Fiction,Fiction
25317,4.78,3.63,Non-Fiction,Non-Fiction
25328,4.39,4.3229999999999995,Non-Fiction,Non-Fiction
25335,4.41,3.688999999999999,Non-Fiction,Non-Fiction
25345,4.86,4.601,Non-Fiction,Non-Fiction
25353,4.45,4.712,Non-Fiction,Non-Fiction
25354,4.42,4.603,Non-Fiction,Non-Fiction
25365,2.0,4.383000000000001,Non-Fiction,Non-Fiction
25370,4.4,4.432,Non-Fiction,Non-Fiction
25378,4.0,4.6,Non-Fiction,Non-Fiction
25382,4.88,4.276999999999999,Non-Fiction,Non-Fiction
25387,4.84,4.374,Fiction,Non-Fiction
25388,4.35,4.322,Fiction,Non-Fiction
25390,4.4,4.336,Non-Fiction,Non-Fiction
25396,4.11,4.485999999999999,Non-Fiction,Non-Fiction
25409,4.75,4.115,Non-Fiction,Non-Fiction
25412,5.0,3.8,Non-Fiction,Non-Fiction
25417,3.53,4.271999999999999,Non-Fiction,Non-Fiction
25419,5.0,4.766,Fiction,Fiction
25420,4.7,3.9199999999999995,Non-Fiction,Non-Fiction
25426,4.55,4.4270000000000005,Non-Fiction,Non-Fiction
25427,3.62,4.431,Fiction,Non-Fiction
25433,4.25,4.431,Fiction,Fiction
25436,3.66,3.8889999999999993,Non-Fiction,Non-Fiction
25448,4.0,4.9,Non-Fiction,Non-Fiction
25455,4.33,4.673000000000001,Non-Fiction,Non-Fiction
25463,5.0,4.162,Non-Fiction,Non-Fiction
25464,4.2,4.3549999999999995,Non-Fiction,Non-Fiction
25484,4.44,4.447999999999999,Non-Fiction,Non-Fiction
25488,4.98,4.084,Non-Fiction,Non-Fiction
25492,4.66,4.474000000000001,Fiction,Non-Fiction
25497,4.81,4.174,Non-Fiction,Non-Fiction
25514,4.0,4.633,Non-Fiction,Non-Fiction
25518,3.74,4.5920000000000005,Non-Fiction,Non-Fiction
25532,4.4,4.567,Non-Fiction,Non-Fiction
25538,4.3,4.579,Non-Fiction,Non-Fiction
25549,3.0,4.321,Non-Fiction,Non-Fiction
25550,4.36,4.379,Non-Fiction,Non-Fiction
25552,5.0,4.869000000000001,Non-Fiction,Non-Fiction
25558,5.0,4.414,Non-Fiction,Non-Fiction
25559,3.64,4.273000000000001,Non-Fiction,Non-Fiction
25568,4.55,5.0,Non-Fiction,Non-Fiction
25579,4.0,4.8,Non-Fiction,Non-Fiction
25587,4.5,4.25,Non-Fiction,Non-Fiction
25590,4.63,4.252,Non-Fiction,Non-Fiction
25592,0.0,0.0,Fiction,Fiction
25606,4.1,4.284000000000001,Non-Fiction,Fiction
25608,3.75,4.292,Non-Fiction,Non-Fiction
25609,4.32,4.521,Non-Fiction,Non-Fiction
25612,4.0,4.292,Non-Fiction,Non-Fiction
25616,4.69,4.327,Non-Fiction,Non-Fiction
25619,3.4,3.9179999999999993,Non-Fiction,Non-Fiction
25627,4.52,4.41,Non-Fiction,Non-Fiction
25639,0.0,0.0,Non-Fiction,Non-Fiction
25647,4.35,3.9550000000000005,Fiction,Fiction
25655,3.6,3.8979999999999997,Fiction,Fiction
25657,5.0,4.3,Non-Fiction,Non-Fiction
25687,3.47,3.3240000000000003,Fiction,Fiction
25689,4.85,4.822,Non-Fiction,Non-Fiction
25693,3.25,4.3340000000000005,Non-Fiction,Non-Fiction
25694,3.75,4.423,Fiction,Fiction
25702,4.69,4.5280000000000005,Non-Fiction,Non-Fiction
25703,4.9,4.513,Non-Fiction,Non-Fiction
25715,4.53,4.046,Non-Fiction,Non-Fiction
25720,4.76,4.277,Non-Fiction,Non-Fiction
25724,3.42,4.563,Non-Fiction,Non-Fiction
25731,3.85,4.667999999999999,Non-Fiction,Non-Fiction
25733,4.43,4.575,Non-Fiction,Non-Fiction
25738,4.16,4.079,Fiction,Non-Fiction
25742,4.27,4.331999999999999,Fiction,Non-Fiction
25744,0.0,0.0,Fiction,Fiction
25752,0.0,0.0,Non-Fiction,Non-Fiction
25756,4.73,4.215000000000001,Non-Fiction,Non-Fiction
25762,3.81,4.353,Non-Fiction,Non-Fiction
25768,3.25,4.212999999999999,Non-Fiction,Non-Fiction
25773,4.4,4.673,Non-Fiction,Non-Fiction
25779,4.16,4.62,Non-Fiction,Non-Fiction
25783,4.17,4.731999999999999,Non-Fiction,Non-Fiction
25785,4.0,4.346,Fiction,Non-Fiction
25786,0.0,0.0,Non-Fiction,Non-Fiction
25788,4.26,4.217999999999999,Non-Fiction,Non-Fiction
25789,4.68,4.111,Non-Fiction,Non-Fiction
25792,4.0,4.572,Non-Fiction,Fiction
25807,3.0,4.55,Non-Fiction,Non-Fiction
25813,4.7,4.433000000000001,Non-Fiction,Non-Fiction
25834,4.5,4.659000000000001,Non-Fiction,Non-Fiction
25845,5.0,4.715999999999999,Non-Fiction,Non-Fiction
25849,4.19,4.738999999999999,Non-Fiction,Non-Fiction
25852,4.08,4.2459999999999996,Fiction,Non-Fiction
25853,4.32,4.413000000000001,Non-Fiction,Fiction
25856,4.22,4.447000000000001,Non-Fiction,Non-Fiction
25857,4.19,4.659,Non-Fiction,Non-Fiction
25859,4.51,4.613,Non-Fiction,Non-Fiction
25863,4.31,4.393,Non-Fiction,Non-Fiction
25874,4.4,4.563000000000001,Non-Fiction,Non-Fiction
25875,4.23,4.417999999999999,Non-Fiction,Non-Fiction
25879,4.14,3.8699999999999997,Fiction,Fiction
25896,4.66,4.322,Non-Fiction,Non-Fiction
25907,3.31,4.531000000000001,Non-Fiction,Non-Fiction
25909,4.5,4.462999999999999,Non-Fiction,Non-Fiction
25912,0.0,0.0,Non-Fiction,Non-Fiction
25920,3.77,4.549000000000001,Non-Fiction,Non-Fiction
25946,4.87,4.313000000000001,Non-Fiction,Non-Fiction
25952,5.0,4.93,Non-Fiction,Non-Fiction
25961,4.29,4.18,Non-Fiction,Non-Fiction
25962,4.89,4.329,Non-Fiction,Non-Fiction
25967,4.36,4.054,Fiction,Fiction
25969,4.29,4.694,Non-Fiction,Non-Fiction
25972,4.27,4.072,Non-Fiction,Non-Fiction
25988,4.14,4.644,Non-Fiction,Non-Fiction
25992,4.8,4.483,Non-Fiction,Non-Fiction
25993,4.25,4.635,Non-Fiction,Non-Fiction
25994,4.6,4.588,Non-Fiction,Non-Fiction
25998,4.08,4.359999999999999,Fiction,Non-Fiction
26001,4.69,4.6049999999999995,Non-Fiction,Non-Fiction
26007,2.64,4.62,Non-Fiction,Non-Fiction
26010,4.5,3.707,Fiction,Non-Fiction
26021,3.81,4.504,Non-Fiction,Non-Fiction
26023,5.0,4.411,Fiction,Fiction
26032,4.8,4.566,Non-Fiction,Non-Fiction
26035,3.5,3.175,Non-Fiction,Non-Fiction
26048,4.33,4.131,Non-Fiction,Non-Fiction
26054,0.0,0.0,Non-Fiction,Non-Fiction
26063,3.0,4.583,Non-Fiction,Fiction
26080,4.72,4.26,Fiction,Non-Fiction
26087,4.6,3.996999999999999,Non-Fiction,Non-Fiction
26095,0.0,0.0,Non-Fiction,Non-Fiction
26119,4.06,3.95,Non-Fiction,Non-Fiction
26136,3.7,3.774,Non-Fiction,Non-Fiction
26139,0.0,0.0,Non-Fiction,Non-Fiction
26141,4.55,4.547000000000001,Non-Fiction,Fiction
26142,4.38,4.574,Non-Fiction,Non-Fiction
26145,4.9,4.296,Non-Fiction,Non-Fiction
26146,0.0,0.0,Non-Fiction,Non-Fiction
26163,4.86,3.9159999999999995,Non-Fiction,Non-Fiction
26177,4.26,4.465,Non-Fiction,Non-Fiction
26181,3.83,3.108,Non-Fiction,Non-Fiction
26188,4.37,4.180000000000001,Non-Fiction,Non-Fiction
26189,4.62,4.180000000000001,Non-Fiction,Non-Fiction
26192,3.95,4.161000000000001,Non-Fiction,Non-Fiction
26197,4.15,4.316,Non-Fiction,Non-Fiction
26198,5.0,4.403999999999999,Non-Fiction,Non-Fiction
26199,4.62,4.661,Fiction,Non-Fiction
26205,5.0,4.535,Fiction,Non-Fiction
26213,4.71,4.234,Non-Fiction,Non-Fiction
26216,4.55,4.324,Fiction,Fiction
26217,2.0,4.725,Non-Fiction,Non-Fiction
26220,4.73,4.112,Non-Fiction,Non-Fiction
26229,4.93,3.9159999999999995,Non-Fiction,Non-Fiction
26233,3.8,4.138999999999999,Fiction,Non-Fiction
26236,3.83,3.433,Non-Fiction,Non-Fiction
26239,4.41,4.194,Non-Fiction,Non-Fiction
26246,4.51,4.368,Non-Fiction,Non-Fiction
26254,4.88,4.272,Non-Fiction,Non-Fiction
26267,4.05,4.512,Fiction,Fiction
26279,4.34,4.091,Non-Fiction,Non-Fiction
26287,3.48,4.267,Non-Fiction,Non-Fiction
26288,3.4,4.502000000000001,Fiction,Non-Fiction
26309,4.36,4.647,Non-Fiction,Non-Fiction
26310,4.66,4.532000000000001,Non-Fiction,Fiction
26327,5.0,4.55,Non-Fiction,Non-Fiction
26328,4.84,4.216,Non-Fiction,Non-Fiction
26332,4.79,4.412,Non-Fiction,Non-Fiction
26333,4.57,3.9189999999999996,Non-Fiction,Non-Fiction
26343,4.9,4.382,Non-Fiction,Non-Fiction
26345,4.33,4.231,Fiction,Fiction
26362,0.0,0.0,Non-Fiction,Non-Fiction
26363,3.66,4.256,Non-Fiction,Non-Fiction
26379,4.16,3.683,Non-Fiction,Non-Fiction
26389,4.23,4.162000000000001,Non-Fiction,Non-Fiction
26397,4.57,4.344,Non-Fiction,Non-Fiction
26400,4.78,4.396000000000001,Non-Fiction,Non-Fiction
26406,4.54,4.464999999999999,Fiction,Non-Fiction
26420,4.0,3.5260000000000007,Non-Fiction,Fiction
26436,1.0,4.075,Non-Fiction,Non-Fiction
26441,3.62,4.532,Fiction,Fiction
26458,5.0,4.632,Non-Fiction,Non-Fiction
26463,4.25,4.409000000000001,Fiction,Fiction
26464,4.5,4.85,Fiction,Fiction
26467,4.4,4.765000000000001,Non-Fiction,Non-Fiction
26469,4.71,4.374,Non-Fiction,Non-Fiction
